"title","body","labels","assignees","milestone","state","state_reason"
"Kribugs","Is the Quest Icon init called too early vs. Init Units - variables?","","","","completed",""
"Kribugs","Special Deal Dialog02 is not opened when cinematic in ButtonPressed in Dialog01 is over","","","","completed",""
"Kribugs","Kribugs add ""if Zulkis has item type of xxx meats...""","","","","completed",""
"Kribugs","Kribugs add what potion should ""heal"" ogre - maybe some quest specific potion or something funny","","","","notStarted",""
"Kribugs","Kribugs  - needs a way to check The HERO's inventory and in the check pick up the first Meat related item - this meat item will be removed / set to -1","","","","completed",""
"Kribugs","Meat For The Ogre cannot be completed despite having Wolf Meat in inventory","","","","completed",""
"Kribugs","Pressing Trade in Dialog01 doesnt have any disable control for player + the IF state seems not to trigger","","","","completed",""
"Kribugs","Wrong quest discovered for Kribugs Satchel (Ogre Lost His Sandwitch) !!","","","","completed",""
"Kribugs","Special Deal needs IF ELSE statement to check if player has eq or more of 1000 gold","","","","completed",""
"Kribugs","Meat was not removed from inventory - does the function work?","","","","completed",""
"Kribugs","Meat quest could not be taken again","","","","completed",""
"Kribugs","Quest create Ogre lost His sandwitch was trigged (dialogSkipped) when after some time player pressed ESC, it should have been turned off","","","","completed",""
"Kribugs","testing Kribugs with Goblin Sapper model to test if special effect works then - RESULT: works with Sapper model - CONCLUSION: ALCHEMIST model attachement points need to be checked - Test with debug trigger that will change attach point to chest, origin,..","","","","notStarted",""
"Kribugs","Need to call CreateDummyQuest for Kribugs after completing normal quests / repeatable quest","","","","completed",""
"Kribugs","Add elixir somewhere to be sold","","","","notStarted",""
"Kribugs","Add elixir recipe that it can be created at the Alchemist Cauldron - recipe items to be something weird and stupid - like Mushrooms, murloc skin/head, etc.","","","","notStarted",""
"Kribugs","Kribug's Satchel; needs to stop Dropping this item when the player has 1 of it in his inventory - Seperate trigger","","","","notStarted",""
"Kribugs","Item Drop System Quest Item In Inventory; unit acquires item xxxx","","","","notStarted",""
"Kribugs","Note: that this needs to be like that if player drops that item to Stack / companion Hero inventory etc. we still wont drop anymore these. ","","","","notStarted",""
"Kribugs","Need to set the dropped item to variable and track THAT ITEM","","","","notStarted",""
"Kribugs","Make unique ""disease cloud"" based ability ""Fart cloud"" etc. and descriptions ""The smell is unbearable. Almost makes you vomit... ","","","","completed",""
"Kribugs","Also player unit has to be nearby in condition","","","","notStarted",""
"Kribugs","Change Crystal water to Purified Water?","","","","notStarted",""
"Kribugs","add npc that will sell Water","","","","notStarted",""
"Kribugs","add npc that will sell food","","","","notStarted",""
"Kribugs","Maybe use Boolean KribugsSatchelDropped","","","","notStarted",""
"Kribugs","Try quest icon mark on origin "" debug kribugs questmark3 "" - nothing happened","","","","notStarted",""
"Kribugs","Kribugs Random Trade talk always ends up in same line, see if correct use of Integers","","","","notStarted",""
"Kribugs","Ogre Sandwitch DialogSkipped / Turned on wrongly by either Kribugs Trade or Special buttons","","","","notStarted",""
"Music and sounds ","Scholomance music - Deadwoods music","","","","completed",""
"Music and sounds ","Wowhead database zone music","","","","completed",""
"Music and sounds ","Zone-desert cave","","","","completed",""
"Music and sounds ","Zone-dark forest","","","","completed",""
"Music and sounds ","Moment-evil forest night3","","","","completed",""
"Music and sounds ","Haunted02","","","","completed",""
"Music and sounds ","ZoneAmbient sounds:","","","","completed",""
"Music and sounds ","Forest normal night","","","","completed",""
"Music and sounds ","Jungle night","","","","completed",""
"Music and sounds ","Orgrimmar day","","","","completed",""
"Music and sounds ","Cathedral","","","","completed",""
"Music and sounds ","Forest scary night","","","","completed",""
"Music and sounds ","Volcanic night","","","","completed",""
"Music and sounds ","Blackrock depth jail","","","","completed",""
"Music and sounds ","Canyon desert night","","","","completed",""
"Music and sounds ","Forest enchanted day","","","","completed",""
"Music and sounds ","Forest normal day","","","","completed",""
"Music and sounds ","Beach night","","","","completed",""
"Music and sounds ","Crypt","","","","completed",""
"Music and sounds ","Deadwindpassday","","","","completed",""
"Music and sounds ","Jungleday","","","","completed",""
"Music and sounds ","Naxxranasplaguewing","","","","completed",""
"Music and sounds ","Undercity","","","","completed",""
"Music and sounds ","Weather rain / snow","","","","completed",""
"Music and sounds ","See multiple different ones, some can be inserted into zone triggers and dome into region ambient sounds","","","","notStarted",""
"Music and sounds ",">> tradeskill and interface sounds diwnloaded - alchemy sounds could be useful still ?","","","","completed",""
"Music and sounds ","These: https://www.wowhead.com/classic/sounds/zone-ambience","","","","completed",""
"Music and sounds ","These: https://www.wowhead.com/classic/sounds/zone-music","","","","completed",""
"Music and sounds ","Sounds are at H drive WowSounds","","","","completed",""
"Music and sounds ","Edit the sound names in WE","","","","completed",""
"Music and sounds ","Check if need to add music / sounds from unused or Zone Music folders","","","","completed",""
"Music and sounds ","Think what sounds should be used for what and try to place them inside INTERFACE, ZONE, PROFESSION triggers","","","","notStarted",""
"Music and sounds ","Ambient sounds should be LOOPing? Now theres stupid pause before it starts again","","","","notStarted",""
"Music and sounds ","Tested Ambient Loop setting -> still same cut before starting again","","","","notStarted",""
"Music and sounds ","change ambient sounds to:  Effect: DefaultEAXON","","","","notStarted",""
"Music and sounds ","Channel: Looping Ambient","","","","notStarted",""
"Music and sounds ","https://www.hiveworkshop.com/threads/how-to-play-music-without-lagging-game.249323/#post-2498979","","","","notStarted",""
"Music and sounds ","https://www.hiveworkshop.com/threads/music-inducing-lag.289831/","","","","notStarted",""
"Dialog camera","Camera must pan to the location of the DialogNPC","","","","completed",""
"Dialog camera","Camera offset so that it dies not clip underground if uneven ground etc","","","","completed",""
"Dialog camera","Camera clipping units reduce to minimum","","","","completed",""
"Dialog camera","Camera rotation based on the rotation of DialogNPC","","","","completed",""
"Dialog camera","See chatgpt for DialogCamera system","","","","completed",""
"Dialog camera","Near clipping function: https://xgm.guru/p/wc3/secret-camera-fields","","","","completed",""
"Dialog camera","See if above function can be implemented to DialogCamera function","","","","notStarted",""
"Dialog camera","DialogCamera should be called after the dialog npc has turned facing to player hero","","","","notStarted",""
"Dialog camera","IDEA: this system can be used for non-important quest givers / npcs, but you should use ""move unit to location"" and pre-placed regions/points and cameras with more important scenes","","","","notStarted",""
"Dialog camera","Can you add camera setting to system that will flip the camera rotation 180 if there pathing blockers / close objects in the camera's view","","","","completed",""
"Dialog camera","CameraBlock view worked with trees, but does not seem to work with e.g., War Mill - does it have Pathing Block destructibles? - These should be checked","","","","notStarted",""
"Dialog camera","See chatgpt / edit with chatgpt to have IsCameraBlocked to have FRONT, BACK, SIDE1, SIDE2 checks. The system will then use the first free non-blocked view","","","","notStarted",""
"Dialog camera","note changed rotation isBlocked, now Kribugs, shipmaster, etc. can have ""wrong camera setting""","","","","notStarted",""
"systems","https://www.hiveworkshop.com/threads/tasquestbox.363609/","","","","notStarted",""
"systems","https://www.hiveworkshop.com/threads/free-form-camera.363471/","","","","notStarted",""
"Systems","","","","","notStarted",""
"icons","https://www.hiveworkshop.com/repositories/icons.541/?order=last_edit_date&search=pack","","","","notStarted",""
"icons","https://www.hiveworkshop.com/threads/katana-pack.359072/","","","","notStarted",""
"icons","https://www.hiveworkshop.com/threads/orc-long-range-unit-and-derivatives-packs-hq.356733/","","","","notStarted",""
"Raining","Ripple effect: https://www.hiveworkshop.com/threads/ripples.356028/","","","","completed",""
"Raining","Mainly on water?","","","","completed",""
"Moving to other zone with other hero","When moving outside dungeon with eg nazgrek, switch to outside Zone setting, if selecting Hero inside the dungeon then switch the setting to that zones setting","","","","notStarted",""
